TRANSCRIPTION,TAGS,,,,,,,,,,,,,
"Yeah, it's an interesting one because Alice [R - Director Client Strategy, AdManager] –  it's not Katy [A – Managed Services, AdManager], I can't remember in the Ad Op's team – they do that missed opportunity reports weekly. And that's exactly what they're doing. They kind of saying ""Hey, this stuff [empty placements] is just low hanging fruit is just sitting there"". But in some ways, we kind of need to find out where it is on the retailer [site] but not serve it back to the retailer who's already swamped, but serve it up as bid opportunities back to the brands.",,,,,,,,,,,,,,
"I am trying to load up the Fill Rate report [in DataGrid]. I mean that would be my opinion to be honest. We're not filling up what we already have [current retailer placements] and we're focusing on going elsewhere instead. Because we have you missed opportunity [reports in DataGrid] like you said, but we're not focusing on that. We're saying ""Oh you know, put but probably is about $20,000 in development resources into launching a new placement"". And then we have commercial meetings around why it's not performing well. But that's one that Peter S been in [looking at,] why isn't search cross-sell performing and I was like oh it's just no. And they'll [retailers] make more money if that focus their time on that instead.",,,,,,,,,,,,,,
"On this search term thing, I was looking at some discrepancies. Not necessarily discrepancies that how we calculate the top search term across all the environments. And I realised we're using DataGrid calculates the Ad stats associated with search terms since the namespace was set up, which is somehow a bit dangerous because in this ticket we just looking at the performance of certain search terms.",Follow-up, Namespace (retailer setup),,,,,,,,,,,,
"So this particular one is the, you know, this ‘chocolate calendar'' [search term] has been very popular within the past two weeks. While for this namespace – this retailer VP they just set up this year – and they don't have the data of this ‘chocolate calendar' from last year. And in the DataGrid reporting, we don't really reflect this kind of change – recent change – properly. While in the API they can query or whatever they want to do, when defining the top search terms of categories. This area is not very well utilised in the recording area.",Namespace (retailer setup),,,,,,,,,,,,,
"I have and it's loading column values. I was trying to just say, here's Coles [showed the DataGrid dashboard ‘Product Ad Search Fill rate – Top 500'] and here's how they're doing. I have no idea what retailers we're looking at. And some of them are pretty hard, like you can't really monetise Pepsi Max, but you're going to get a lot of Ad requests for it.",DataGrid, Fill Rates,,,,,,,,,,,,
"I will do my best, Ollie. I mean basically what this does with like, it looks like it's global [report], so I'm going to stumble my way through it. You have the search term and the Ad request. And really how many spots are you feeling and how many you're not. So we check how many times this has been asked for Ads, which is 13 million [example used in DataGrid report was for search term ‘milk' – with 13,176,793 number of Ad requests]. I changed my date range to the last 30 days. How many Ads were requested [for ‘milk' 143,596,711.00 Ads were requested]. So that's how many times someone searched milk [i.e.13 million] and that's how many Ad possibilities there were [i.e. 143 million], which is, you know, Max number of Ads 20 or something like that. Here's how many we served [for ‘milk' 41,249,651.00 Ads were served from AdManager]. We have something called capped number of Ads requested  [for ‘milk' 120,587,230 Ads requests were capped]. So this is where the really good analytics works comes in. Because we know retailers ask for too many Ads. So this is how you suppress it back to normal [using Ad Request Capped Limits].",DataGrid, Ad requests, Retailers, Fill Rates, Placements, Ad serving, Follow-up,,,,,,,
"Realistically, as a retailer I should be caring a lot about how many spots I've filled. A lot of these are pretty good. You have competing products. You have some data. I don't know enough about that, but you really looking at things like Impressions versus Ads served or requested [shown in % Impressions vs Ads Requested column in DataGrid report as a percent]. Requested [Ad metrics] is probably what you want. But this report basically tells you where you're doing well and where you're not doing well so. For every time someone searches for milk, we have [in DataGrid report] seven spots that aren't being filled or 6.76 [DataGrid report showed Avg Spots Filled = 1.47 and Avg Spots Unfilled = 6.76]. That's what I'm saying we should focus on figuring out. How do you just get more people onto it [fixing the unfilled spots low metric]. Now this [DataGrid report] is global, which makes it hard, but it's taking its time [to load]. And some of these [search terms], like eggs, you don't have that many advertisers. But it's these kind of cases where there's an average of this many spots unfilled, where you say well, why are you doing new placements. You can probably just go get 30 grand [$30k] more from a couple of advertisers [to fill missed opportunities on current unfilled placements].",Reporting, Missed opportunity, Search terms / Keywords, DataGrid, Placements, Retailers, Fill Rates, Impressions, Ad serving,,,,,
How is this calculated… on what time frame?,,,,,,,,,,,,,,
"I guess Linda I'm not working in Insights. I don't know. I'm just curious. Peter [C] built these [report dashboards] initially when we got DataGrid. Which is probably a contributing as to why it's so slow. I don't know. I mean, initially it was just how many times did we get asked for Ads and then what was the max number of Ads requested? It's all the capped [Ad requests] and things like that, which are all analytics gobbledygook.",Negative feedback, DataGrid, Ad requests, Insights,,,,,,,,,,
I'm asking my team members about this.,,,,,,,,,,,,,,
"Hey Linda, I wonder if it's worth-while that we have a conversation where Alice R in the Ad Op's optimisation team in the states. Because as far as I remember Jimmy, she runs a lot of the Target stuff and she does the missed opportunity reports and the impression share reports and a lot of this deep dive stuff as well. Like she does the stuff for the clients in DataGrid and then exports them as a report for them through DataGrid.",,,,,,,,,,,,,,
"Yeah, they have no better reports.",,,,,,,,,,,,,,
Who's the other girl? Is it Davina or Diana or I can't remember?,,,,,,,,,,,,,,
"Diane V [Business Development and Onboarding, AdManager].",,,,,,,,,,,,,,
"Yeah, they're the two were catching up with. We've got two of their interviews in Dovetail. But it'd be really good because I remember Rachel [Schwartz] and Rebekah [Davila] walked us through an actual DataGrid report, and what they pulled out of it. Like a really simple thing like Will suggested is we show impressions, but we don't so show share [Share Of Voice percent]. So what they [CSM's] have to do for the customers, they export that out of DataGrid and they put a calculation [for] that impression loss. How much of that as a percentage. And that's another thing that's stopping our clients [seeing missed opportunities] because they go ""40,000 or 140,000 impressions. Is that good or bad? Like is that a 10% share, a 50% share?"". And a really simple UI calculation we could do in the front-end say that's a share of voice you're missing – that's a 50% [Share Of Voice percent]. They're [brands] more interested not the amount of impressions but the share. So if we said there's a 40% share here, just waiting for you to bid on. And they go, ""Oh, that's great, because if I knew the percentage I'd bid on it. But if I just seen numbers, I don't know, is it 27 [thousand impressions] better than that 45 [thousand impressions] for that category or that search term. So we have Ad Op's in the States that manually work out those calculations and give them back to customers via DataGrid. And you think, why don't we just have that in the UI?",,,,,,,,,,,,,,
"Yeah, we could have in the UI and then you could even just simplify it down instead of giving them exact numbers. We just give them a rating from one to five of like, this is a pretty good search term to bet on. This is probably not a good one to bet on.",,,,,,,,,,,,,,
"Absolutely. I mean, how good would that be Will?",,,,,,,,,,,,,,
"Yeah, you say like ""Oh, this is a five-star thing that's like available right now. This is the one star. Don't bet on ice cream, it's not worth it"".",,,,,,,,,,,,,,
I agree.,,,,,,,,,,,,,,
"Yeah, why don't we just have a bit of a knowledge share with the [discovery] team? We keep saying that. Like I've got lots of stuff and lots of deep dive stuff.",,,,,,,,,,,,,,
And we just do a bit of a Friday afternoon knowledge share and a pull out the stuff.,,,,,,,,,,,,,,
Later when he comes back.,,,,,,,,,,,,,,
"Yep, January.",,,,,,,,,,,,,,
Can't believe you going to miss the Christmas party.,,,,,,,,,,,,,,
"Yeah, I know. And the trouble is I got no idea if it's going to be a banger or not. I hope, I hope for you guys sake. It's a banger. But for my sake I hope it's really budget so next year's big.",,,,,,,,,,,,,,
Thanks everyone.,,,,,,,,,,,,,,
"OK, so this is, this is what our the US dash looks like for the internal teams. So that they that they can reference very quickly. So the more or less the nuts and bolts of the yogurt port can be found here. I'll just copy this in case this actually does lead you to the US dashboard view. So the way that my reports are the, obviously the clients can't see them. The only ones who can are the ones that basically are legacy into. Sorry, this is a foster dog. Ah, that our legacy and into some sort of DataGrid PDP permission. Otherwise they don't have direct access to these. These yield reports, but the CSM's do and they're the ones who are using more likely the category keyword benchmarks the keyword discovery reporting and even the SPA tool. Tool and then turning that and showing them, hey, there's some. There's some keywords that we should be bidding on or we're not winning because of. So just for context, the client doesn't really. You normally doesn't have direct access. I hold does , but obviously for only their view.",DataGrid, USA, Search terms / Keywords, Ahold Delhaize, Categories, Managed service, Bidding, SPA (Sponsored Product Ads),,,,,,
"So the most basic one and this one is almost it's kind of getting sunsetted out because I'm building something else, but this is like a quick hit, basically like the quickest hitter that the teams that the teams use to see their basic inventory KPI by product type by banner acts and then SPA and then they can also use it if they needed to compare it to others. So if I'm just looking at this past month. And I'm looking at a whole versus Albertson's. You know. Very slowly filter and it'll just show me like the the quick hit. So I'll hold the only one that actually has like banners for, so I can't compare, but I'm looking at my fill rate which is like or myself through rate those are, you know, synonyms that I that that we use as well as the render rate, which is important for me to track. Because it's telling us and it's so that I can tell the client how viewable the inventory that they're even given us, giving us even is if the client is or especially at a lower tier is giving is put their slots either banners or SPA positions so far down the page that we fill it 100%, but the render rate is only five. I'm going to turn that around to the client. Tell them immediately the potential revenue of your money is probably a million, but because it's not viewable, we're only able to make $10,000. This is an important metric for us to look at and then same, obviously would go you know just at the CPC level what's going on here. But this is so this is like a nuts and bolts super quick high view. If somebody just wanted to just look at the basics like there's nothing specific here, we're not looking at placements, we're just looking at the whole site. This would be like my very first view. Look through doesn't give you a whole lot of data, so let's say we need to dive into it now.",Inventory, DataGrid, Sell-Through Rate, SPA (Sponsored Product Ads), KPI, Performance, Banners, Bench-markinhg, Revenue, Reporting,,,,
"So in my former life with Walmart and Sam's Club, when I worked directly for them and with them at Triad, I did both. Yes, I was in those meetings directly and speaking to it, I am in those meetings for Ahold [Delhaize] and have been in the past this year with Petco.",Petco, Insights, Grocery Network / Grocery One, Ahold Delhaize, Walmart, goPuff, Advice and guidance, Sam's Club,,,,,,
"For the other, for other clients like goPuff. Or even like grocery one, we've we provide insight to the lead and maybe have a meeting with them first and then they go off and do it. So it's a little more segmented, sometimes it just depending on the client relationship.",,,,,,,,,,,,,,
"But yeah, go ahead.",,,,,,,,,,,,,,
"Petco's was very responsive positively to all the insights that we laid out in front of them, including render rate for example or and the same goes for a hold their banner. For example, if you have a banner at the bottom it's 3% viewable and the render rate is going to prove that you know to me and it's going to show them. So it's fuel for them, cause usually who we're talking to, they don't, they don't get to touch their site, they don't get, they have to go through all their other channels and prove that in order for it to make more money and and that it won't drift, disrupt the user experience that that banner needs to be higher up on the page. So we're basically providing them with the fuel that they need to have those conversations with the rest of their team. So generally, pretty positive when we when we give them that information unless they feel that that's in that it's inaccurate, then we're just going to keep investigating together to to try to figure out what what the truth is.",Ad serving, Petco, Ahold Delhaize, Banners, Insights, Advice and guidance,,,,,,,,
"So this one we built this year, this is the keyword discovery. So this is, it's we we worked on this first because obviously the bread and butter of our business is SPA. The majority of all SPA placements like volume wise revenue wise comes from a search page because that is how a user especially on grocery stores operates unless we're talking about target or Walmart, they are not navigating organically on the site to look at category pages. So we're making the most of our money on keyword discovery on keywords. Excuse me. So that's where my team focused a lot of their time this year. So this is an extremely valuable tool for our team and it let’s them look at these keyword these keyword opportunities that my team has categorized manually for the last year. We have 20,000 keywords that we categorized ourselves, so that's how they can otherwise before it was like the Wild West, you just have to type in the word coffee and hope that you get everything that you need.",Managed service, Walmart, Missed opportunity, DataGrid, Target, SPA (Sponsored Product Ads), Inventory, Categories, Search terms / Keywords, Analysis,,,,
"Now you can go to beverages. And coffee and look at all of our categorized words. There's still going to be, you know, a few and typos that we that we haven't captured. And this is only the top 2000 keywords for this data set, which is unfortunate, but we have a yield data set that looks at the top 6000, but it's still going to give them very directional help and it's going to tell them to like international. That should be a brand. But if international delight was here and buying that they're not buying their, they're clearly not buying their own inventory and they could if they, especially because international delight has a plethora of SKU’s. So if they had a new SKU and they wanted to boost it, they should be buying their own keyword and we can show them right away. Nobody is buying and you're not buying your own keyword, so you should go ahead and pop in there. But let's say we wanted to see who might be. I'm just going to do a specific keyword here. We're just going to look at coffee. Just the one keyword. Coffee.",Categories, Search terms / Keywords, Bidding, Inventory, SKU, Optimisation, Missed opportunity,,,,,,,
"Right now I'm seeing in the last 30 days there's been 7 distinct suppliers and about 17 different campaigns or line items competing. When I go down here, I get to see who those suppliers are that are actively bidding for this for coffee right now and who's winning and why. If someone’s not winning all the way down here, it looks like it's because their Max bid is not good is not competitive especially versus Kraft and Nestle like Nestle wants to win. They're putting in a min bid of 250. How Califa Farms is never going to win, and we know that now because I can see right away that their min bid doesn't like, doesn't even come close to Nestle's Min bids. So they're not going to be the they're certainly not going to be the first considered or the 1st to or to, you know, winning in the top slots. So the CSMS and the sales use this as fuel and we the best we can do especially for the self serve is they try to inform the self, serve how you're not winning because they're only using the min bid like this guy a $0.75 minimum but we're all you know we can only tell them that we can't change it for them. So they do their best with the self serve brands to at least give them this information. Whether or not they actually act on it is on them, but when it's managed service on our side, the campaign managers and the traffickers will use this to make adjustments.",Advice and guidance, Bidding, Campaigns, DataGrid, Search terms / Keywords, Nestle, Analysis, Self-serve, Managed service, Kraft (Heinz/Kraft),,,,
"Just one question. You know, obviously this other factors impacting ad spend, right. So if you obviously you know the mean bid and Max bid is very important crucial for this ad spend. But how you factor in other factors? You know what I mean? So how maybe it's to do with something else?",,,,,,,,,,,,,,
"Yeah, actually it does definitely does. For example, sometimes like super generic keywords like sports drink, you know that like 4 Gatorade, maybe that doesn't do so well. So we're showing them like you can bid all day long, but like Nestles caught whatever nestles that whatever Nestles put out there, especially in comparison to craft when someone looks for coffee, it's not as relevant because they're click through rate is not nearly as strong as Krafts are, so sometimes they don't care and but we'll still tell them that we're saying you might, we need to bid somewhere else. If you're not delivering, we need to find more keywords or the keywords for fly wheel for Nestle that are working and try to increase the bid so that they'll so that they they'll win more because clearly it it's more interactive for other keywords than this one might be. So we look at the clicks as much as the CPC's to make recommendations.",Search terms / Keywords, Nestle, Advice and guidance, Missed opportunity, Kraft (Heinz/Kraft), CTR (Click Thru Rate), Bidding,,,,,,,
"Also, it's based on the CPC's. If the CPC is high and also they've beat high and they're not winning, maybe it's to do with keywords not targeting, right?",,,,,,,,,,,,,,
Totally. Absolutely could be a like they might win and they'll serve.,Ad serving,,,,,,,,,,,,,
"But if I don't get a click, you know it's telling us they're definitely serving. And the impression was seen, but nobody clicked on is we didn't make any money on it and that's why the click through rate is so bad, so that now they know so and anything too.",Business challenge, CTR (Click Thru Rate), Ad serving, Impressions, Business strategy,,,,,,,,,
"Like the other thing that we use this for is a lot of times, especially for our alcohol clients. Some there are some where alcohol clients who just want to spend and they don't care and they make their Max bids way beyond how much their the product is worth.",Brands, Spend, Bidding, Product, Business strategy,,,,,,,,,
"They don't care about the ROAS that messes it up for every other supplier trying to bid on the key term beer, because Miller is basically like Bogart. And all of those impressions, because they don't care. So we're they try to use that to be strategic to ask Miller Coors to that, that they don't have to have the Max bid at $7.00 because nobody else will win. They might not care because of it, but it that kind of thing. We look at that too, especially if yield needs to like help goPuff like investigate, why something's why, why we're not making as much money on beer as we should be.",Brands, ROAS, Bidding, Impressions, Business strategy, Analysis, Poor performance, Sales, goPuff,,,,,
"No, I can tell you they absolutely do. I mean, we tell them we can't. I can't see where they serve. None of us can. I can't see what position they went on. I can only assume and I'm this is a straight assumption from me, that if we had 10 people bidding and the highest bidder, that one, you know, one at 5 bucks, that they would be in the first position. But that is a straight assumption and the other thing too is even if we did, even if we did find out that the client won at position one, the I think the way we're set up is that Ahold could deprioritise and then put them in the position three suddenly. So that that's that is something that they if they could bid on it and like bid higher they would certain ones would for sure do it. It'd be very also very interesting and easier for me to do analysis and recommendations on what the best positions are in the grid to bid on, because sometimes position 5 is actually pretty good, like the 2nd ROAS, but I can't really verify that with our system right now since we don't have it set up that way.",Understanding vague, Ad serving, Bidding, Limitation, Placements, Ahold Delhaize, Advice and guidance, Brands, ROAS, AdManager,,,,
"The best thing that we could that I can do though is I go into, I go into big query and I pull the like the that slot thing where it's like 0, 1, 2, 3, 4, 5, 6 and you can kind of see the impressions. You know, it's more or less 0 is the first position that we have on there and down I can't. I can only see impressions and clicks so that that gives me some direction for them. So we do a little bit of analysis for the client like the actual account, the sales, the sorry, the retailer to show them that. But we don't send that to suppliers. We don't because they can't bid on it anyway, so it's kind of like none of their business for now.",Reporting, CTR (Click Thru Rate), Impressions, Placements, BigQuery, Analysis,,,,,,,,
"So the rest of this dash is like it's just more ways like this is essentially the supplier by keyword is just another way for them to see. You know how much? Who's winning? And in this category of keywords. So in this case, like I can tell right away impressions wise, I could do it ad served wise. I just chose impressions, but you they can just see quickly how they're winning and they sometimes they export this and black this out and send it to their supplier so that they can see. Oh you're not this is you right here. Danone, like, you're not winning. You're not. You're share of voice is low just so they can have an idea.",Share of Voice, Brands, DataGrid, Impressions, Danone, Ad serving, Bidding, Search terms / Keywords,,,,,,
"The last is more is keyword by retailer. This is and not used as much. All of these published names [i.e. Giant Foods, Stop & Shop, Hannaford – all Ahold owned], for example like this, is all Ahold. So it's useful here because if Ahold wanted to see how they were performing on the against the five websites that they have, they can if they wanted to. Or if you just wanted to compare ‘coffee’ versus all the other retailers you can do it this way. So that's very bottom. So this one [KW Discovery dashboard in DataGrid] is definitely is used quite a bit for different reasons. Campaign managers use this, traffic uses it sales, uses it, and certainly the yield team uses it. And you can see we got banners too. We don't really use it that much. We don't really bid that way. Like it's there if they need it and they want to see it. But like Ahold for example, we don't keyword target, so it wouldn't really be as useful as SPA.",Search terms / Keywords, Retailers, Retailers, DataGrid, Bidding, Campaigns, Reporting, Ahold Delhaize, SPA (Sponsored Product Ads), Banners, Search terms / Keywords,,,
"And the next that we use are bench-marks. This is more of kind of a placeholder in my opinion, since we kind of yield this, I like to call US analytics light. We do our best, but we're not as diving deep into the into the information as Mike Galovic's team does. So the best we can do when we're we've been asked to provide like bench-marks is inventory benchmarks like performances on how on the inventory itself and we do it in two ways. There's two different benchmarks. There's the keyword benchmarks. So same thing that we saw before based on like the keyword discovery. So keyword, like performance on the keywords and then the category placements. So it can only so we can only see it based on if a if a client has given me their category ID, which again the same as I know we have category label in DataGrid, but it's kind of a mess. So yield went ahead and we did our own. We manually mapped the ID and then we feed it into here so that we can see, but they're separate so it's not the end. All be all the best way to really do bench-marking. To share it like to show a client like to show Dunkin how they're doing compared to all like is to look at all of the coffee vertical programs through for the whole website. You're not getting performance by placement here. You can't see how Starbucks or Dunkin did on the home page here. This is only based on keyword categories.",Categories, Search terms / Keywords, Limitation, DataGrid, Managed service, Bench-markinhg, Inventory, Performance, USA, Analysis,,,,
"I'm just going to pick ‘coffee’ again [Keyword Category Benchmarks dashboard in DataGrid]. So if you go down here and I can pick here the impression. I pick ‘beverages’ and it'll change everything. So I can see in the last year this is the performance that we've seen on with these categorised keywords in the beverage section. So we can see how what the average click through rate [CTR] is, how it's performing. The conversion rate [CVR] is standard [only on-site data]. That's another difference between my stuff and my cheese stuff. It's not enhanced. There's no in-store data. There's no Halo [effect data]. You'll doesn't really focus on that. We're interested in how much money we've made on the inventory that we were given. That's our priority – just to maximize that. So then this just gives them trending so that they can see the trending of the click-through rate [CTR] per whatever category they're looking for. Again, the ROAS over time take that with a grain of salt. And CPC or CPM, depending if we're looking at banners. In this case, we're just looking at SPA. And then these ‘farm fields’ [displayed as a Tree Map chart] are just giving us sort of the impression volume, like how big these categories are or these keywords are for each retailer that we're looking at. Just kind of fun to see this is how ‘water’ is the most searched, ‘water’ keywords are the most searched. I mean you're at a grocery store... if I'm on Gatorade [account management] typing in Gatorade that's where those live is in brand.",In-store, ROAS, Limitation, Conversion Rates, Bench-markinhg, DataGrid, SPA (Sponsored Product Ads), Impressions, Search terms / Keywords, Halo reporting, CTR (Click Thru Rate), Performance, Categories,
"Not only SPA part [for retailers], the retailer normally like Bill. That would be something is wrong in their feed because the coffee SPA's shouldn't be showing up on the water pages because they're the way. I don't know. However, it's coded like nobody could bid and win on caught on a water page with a coffee product.",Retailers, SPA (Sponsored Product Ads), Business challenge,,,,,,,,,,,
"OK. So that does, like let's say the generic term like strawberry. Like somebody had jam in there and maybe the retailer only wants fresh strawberries on their page. We might come back and show them. Are you sure? Because without it, we won would never be able to fill the term strawberry, so we'd be leaving money on the table. And Smucker's actually wants to be on that page. The other way that we help improve that is I'll do an organic search and I'll just type in the word strawberry and I'll show them organically speaking, there's five jams on this page already and fresh strawberries. So why wouldn't we want to, you know, sell position 2 to Smuckers if they wanted it?",Search terms / Keywords, Reporting, Spend, Advice and guidance, Missed opportunity, Managed service,,,,,,,,
"So I yeah, the conversations like that we would, we would definitely utilize this, these types of reports amongst others to at least frame it to be like an Are you sure before they make the final decision.",,,,,,,,,,,,,,
"And so this is the same thing [Category Placement Benchmarks In Progress dashboard in DataGrid] I'm still working on this now because doing the category ID’s manually took a long time. And it's ongoing too because the ID’s change and then we have to ask the client like every six months, ""Hey, do you have any new ID for us, do you have any new page names"". So this is still that's why it's kind of green – doesn't look quite the same as the rest of our templates. But essentially it looks almost exactly the same. I actually think that the category, so the category placement, it's more valuable for Target, goPuff and Petco because that's not a grocery store. People are kind of organically kind of flowing and looking for things based on the category or pictures. Versus this is not as useful, this dashboard, for a grocery store, because we'd make far less money on category pages. We just don't navigate that way. But we did build this because there was a definite need for the Petco's and the Targets and probably Sephora [personal care and beauty products], if you were trying to think about this for other clients. This would be a useful kind of dashboard to look at. In a perfect world I would want to scrap these [individual DataGrid dashboards] completely and meld with the analytics team to make a fully-rounded benchmarks based [reporting] on the vertical or the type of campaign. All coffee campaigns, what are their benchmarks. But we can't do that without Salesforce being in there [as the retailers use it to store their data and ID’s].",Categories, Bench-markinhg, Limitation, DataGrid, Target, Petco, Sephora, UPC or Identifier, Analysis, goPuff, SalesForce, Placements, Data, Business challenge
"Yeah. Jackie, did you mention the category is not as effective as search terms? I just wondering, do you have a processing ID at the in terms of the scale? You know how in term of our total revenue, what's the percentage is category, what's the percentage, it is keyword not need to be 100% accurate, just upload manually.",,,,,,,,,,,,,,
"Yes. I've been building this out [showed the Placement Type Report Ads Requested dashboard in DataGrid]. We have like all these placement cards in here too. Because I need to know that, just like you said too, if I'm doing forecasting for Ahold [Delhaize]. So I already know just because I've pulled it so many times that 85% of my SPA revenue comes from search. The other 15% is all the other categories [PDP, Category L2, Homepage, etc] from SPA.",Reporting, Placements, DataGrid, Forecasting, Ahold Delhaize, SPA (Sponsored Product Ads), Revenue, Search terms / Keywords,,,,,,
"So after I do my forecast for them [Ahold] for what they've done, I just kind of divide that by 0.85 and then to get like the remaining 15% to show them. So here's product for Ahold [27:17 in video]. So here's search. So in this case this one is 40% [27:27 in video]. And this isn't revenue, this is the number. So 40% of the Ads requested is coming from search followed by PDP. I don't have revenue in this one [DataGrid dashboard] right now, Nick. So but this is basically what I how I would do it. I was practicing with very doing variables and DataGrid and I guess revenue is a very good one to use a variable for, so I was limited.",Forecasting, Ahold Delhaize, Analysis, Reporting, Ad serving, Revenue, DataGrid, Limitation, ,,,,,
"This is what is the PDP? Again, sorry, is it dumb question.",,,,,,,,,,,,,,
"Product Display Page [PDP], so it would be if they actually clicked on the product and went to that page that was only looking at what you wanted to buy before you added it to your card.",,,,,,,,,,,,,,
"Yeah, probably yeah.",,,,,,,,,,,,,,
"This is interesting. This is surprising. I mean it and it really depends whether or not they even have, you know, a carousel down there or multiple carousels, people like Target, Sam's Club, Walmart. They're going to have a lot of, like, people also bought down here grocery stores, maybe not as much, but it it really depends on the store. All these little guys down here. Are being tested, and if you're on the yield dashboard when you go there like there in the appendix right now, because I'm still like working on them. But this placement type report, Nick, is what it is. What me and the leads use this to Ollie. They they use this one a lot again. Like if it's not all leads, it's like only leads that are really tuned in to to understanding their inventory and working with their client will utilize this. So only kind of only a handful go into this on their own, but this is the basic table that I'll just kind of refer to it. I just, especially if I'm just looking for a gut check, looking at, looking at the inventory and looking at the revenue that's that's being brought in by Ahold by placement type. So you can see 2.9 million versus that rested these combined out of 3.3 tells you how much revenue the search SPA placement brings in versus any of the other placements we have on the site.",Categories, Walmart, DataGrid, SPA (Sponsored Product Ads), Inventory, Sam's Club, Grocery, Placements, Reporting, Target, Revenue, PDP (Product Display Page),,
"Yeah, that's like 70% or something.",,,,,,,,,,,,,,
" Yeah, it is pretty hard. Sometimes ad fluctuates a bit, but yeah.",,,,,,,,,,,,,,
"Yeah, it's very. It's very helpful to see, and even more so would be they could be making even more money, you know, on this one, if there again home page if it was more viewable. So that could be a conversation that had with the retailer. Hey, the inventory you're giving us is great and we're filling it really well, but we're leaving money on the table because it's not viewable, therefore it's not clickable. Nick, did you have something else?",Conversion Rates, Placements,,,,,,,,,,,,
"You can you can you explain that a little before that again, how you see the placement is is vacant, how you can tell from this table?",,,,,,,,,,,,,,
"So I'm looking at the fill rate and the impressions, the render rate [columns in DataGrid named FillRate and Impressions Render Rate]. So one is the fill rate is based off of Ads served versus [Ads] requested. So served being we filled it. We were ready to go. We have it. They accepted it. We're good. 99% awesome. It was ready, but only 44% of the 99% that we were ready to go actually was in-view – actually served rendered.",Impressions, Analysis, Fill Rates, Ad requests, Ad serving, DataGrid,,,,,,,,
OK. That’s to do with Ahold doing something. Stop showing something. Right. That's what it is.,,,,,,,,,,,,,,
"If everything is set up correctly and is working is working well, it's pretty much solely based on where that ad sits on the page. If you have to Scroll down to view it and that ad is not rendered, has and I'm not in view long enough that ad the ad won't render and we won't, we won't get an impression.",Ad serving, Business challenge, Placements,,,,,,,,,,,
"The other challenge is latency. And I can't really prove this as much as I would have probably to partner with Thomas Irizarry [Director Account Management, AdManager] for this. If we're lower on their Ad stack and they have all these other things loading too, because they're partnered with other vendors. and we're the lowest on the stack then the impression might not get called even though it was going to be in-view. Like maybe there could be some sort of really slow in that waterfall, so that could be a challenge as well. So if I'm doing like a QBR [quarterly business review] with the retailer, I might bring that up just to ask them ""Hey, where are we on your stack? Where do we sit?"".",Business challenge, Retailers, Poor performance, Impressions,,,,,,,,,,
"OK you're saying when they load the page other Ads popping out first and we just be slow, filled in and then the customer’s leaning click on the one pop up first. Is that what you're saying?",,,,,,,,,,,,,,
Yeah.,,,,,,,,,,,,,,
The latency. Yeah. OK.,,,,,,,,,,,,,,
"Also, I mean, even like a great example would, I would guess would probably be target if we have a 50/50 split with Criteo and even if they, even if it was already determined what we were going to serve because we've already got, we've got two vendors on the page at the same time you know sharing information, we're probably going to be they may have us deprioritized in their stack because they want their content to load first before the ad. I'm not usually a huge problem, but definitely a factor.",AdManager, Target, Criteo, Business challenge, Ad serving,,,,,,,,,
"Yep, cool. Thanks.",,,,,,,,,,,,,,
The last thing that I need a lot.,,,,,,,,,,,,,,
"So if we're, if we're talking to a supplier, we probably wouldn't mention the render rate at all because they have no power over it and it would likely upset them, I said.",Business norm, Reporting, Render rate,,,,,,,,,,,
"But you I mean for, you know, especially for the search, the search pages, our render rates on the search pretty good. So that wouldn't the render rate part wouldn't necessarily be a factor. That would be that would be telling the retailer, hey, we're leaving money on the table because these placements just aren't viewable. That that that's how I would frame or utilize render rate talking to that and that's how the lead. When I say lead, I mean the client lead the person who's the direct connection with go with the goPuff team with Family Dollar. That's who's using the placement type report.",Search terms / Keywords, Render rate, Retailers, Business challenge, Budgets, Spend, goPuff, Advice and guidance,,,,,,
"To look at their inventory. This you could utilize this report for specific suppliers, just to see how they're doing in here. I think I more often they probably reach out to somebody like me and I would pull that for them because it's too much, too much coming to a salesperson that and I don't think they should have to be held responsible for. Pulling all the nuts and bolts.",Brands, Opportunity, Reporting, Inventory, Advice and guidance,,,,,,,,,
"This one is a doozy. This is the best, the best we can do so far for SPA forecasting, I wanted and Peter [Ilic, AdManager] knows this. I wanted to make a calculator on DataGrid. It was a little cuckoo pants trying to figure out, so we built like a temporary one that we put that, you know, we extract it from here and put it and dump it into an Excel template. We ended up keeping that for a couple reasons. One is we're always going to have a saved record of whatever we pulled for DataGrid like that day. That's like today to just in case we ever needed to reference it, or if we're six months down the road and they want to pull it again. I'm going to utilize what I pulled last time, but also and see how close I came to my forecast. Make sure they're delivering what I said they would be able to deliver. So this dashboard is evolving, but essentially this whole card though it's messy. Ahold in all, and this is the one utilizes top 6000 keywords per retailer at any given time, not and it's all this is an all time keyword. This is the data set that yield made in response to exactly a year ago, losing, you know, some data and this is helped us. This is very helpful data set and uses. It utilizes all time in monthly chunks as we don't really need to see day-by-day, but after a certain point. So they pull this in. There we're doing salty snacks. I want it for them. I pull my date in and once I get the three months, I extract this and pull it into a calculator.",Data challenge, Manual effort, SPA (Sponsored Product Ads), Forecasting, EllisX, DataGrid, Search terms / Keywords,,,,,,,
